ExpirationDate: 01/14/2021
Ticker: AAPL
Strike,LastPrice,Bid,Ask,Change,PercentChange,Volume,OpenInterest,ImpliedVol
140,0.15,0.14,0.25,0.02,15.3846,20,727,0.374518
-6.27744e+66,-6.27744e+66,-6.27744e+66,-6.27744e+66,-6.27744e+66,-6.27744e+66,-6.27744e+66,-6.27744e+66,-6.27744e+66

Ticker: RTX
Strike,LastPrice,Bid,Ask,Change,PercentChange,Volume,OpenInterest,ImpliedVol
-6.27744e+66,-6.27744e+66,-6.27744e+66,-6.27744e+66,-6.27744e+66,-6.27744e+66,-6.27744e+66,-6.27744e+66,-6.27744e+66

Ticker: SBUX
Strike,LastPrice,Bid,Ask,Change,PercentChange,Volume,OpenInterest,ImpliedVol
45,30,30.5,32.4,1.7,6.00707,1,114,0.583256
30,43.8,42.45,46.5,3.55,8.81987,1,71,0.639652
135,0.13,0.07,0.15,0.06,85.7143,131,772,0.316901
32.5,36,40.15,44,0,0,6,5,0.608891
50,25.16,25.95,28.75,1.35,5.66989,8,218,0.552739
35,35.34,37.6,41.9,0,0,1,74,0.590824
145,0.06,0.05,0.07,-0.01,-14.2857,34,1894,0.315437
37.5,25,35.25,39.25,0,0,0,10,0.543706
40,33.4,33.05,37.15,1.1,3.40558,1,207,0.545903
42.5,22.4,30.8,34.95,0,0,1,8,0.531499
47.5,23.2,27.9,30.75,0,0,43,33,0.563969
52.5,23.17,22.5,26.45,1.06,4.79421,5,176,0.602421
55,22,20.35,24.5,2.38,12.1305,6,294,0.58228
57.5,19.55,18.5,22.6,1.55,8.61111,3,229,0.562993
60,18.31,16.65,20.5,1.42,8.40734,44,973,0.532231
62.5,15.79,14.8,17.55,1.04,7.05085,7,629,0.461187
65,14.9,14.65,17.55,1.56,11.6941,107,605,0.52332
67.5,13.16,11.35,13.5,1.16,9.66667,24,966,0.405157
70,11.82,10.75,12.15,1.32,12.5714,115,1184,0.402106
72.5,10,9.25,10.65,1.15,12.9943,28,557,0.389288
75,9,8.25,9.4,1.2,15.3846,241,1657,0.38288
77.5,7.65,7.2,8.1,1.15,17.6923,18,921,0.370978
80,6.57,6.1,7,1.22,22.8037,105,5921,0.363288
82.5,5.14,4.8,6.05,0.49,10.5376,51,1332,0.357733
85,4.2,4.55,4.9,0.0999999,2.43902,113,2817,0.340461
87.5,4,3.75,4.4,0.8,25,126,1303,0.346015
90,3.5,3.15,3.45,0.85,32.0755,318,3185,0.328925
92.5,2.28,2.25,3.15,0.12,5.55555,12,994,0.337287
95,2.15,1.74,2.58,0.44,25.731,53,4354,0.330146
97.5,1.74,1.26,2.18,0.31,21.6783,5,1128,0.328193
100,1.5,1.32,1.5,0.32,27.1186,76,3831,0.306037
105,0.99,0.85,1,0.23,30.2632,411,3270,0.301521
110,0.55,0.48,0.65,0.02,3.77359,15,2603,0.297126
115,0.38,0.34,0.55,0.1,35.7143,66,1319,0.31031
120,0.3,0.2,0.38,0.07,30.4348,30,1322,0.309577
125,0.18,0.18,0.2,0.01,5.88236,1,1214,0.29615
130,0.15,0.09,0.15,0.05,50,2,404,0.300788
140,0.1,0.07,0.1,0.03,42.8571,66,1886,0.315437
-6.27744e+66,-6.27744e+66,-6.27744e+66,-6.27744e+66,-6.27744e+66,-6.27744e+66,-6.27744e+66,-6.27744e+66,-6.27744e+66

Ticker: SLB
Strike,LastPrice,Bid,Ask,Change,PercentChange,Volume,OpenInterest,ImpliedVol
20,2.5,2.35,2.73,-0.2,-7.40741,523,6462,0.646
10,7,7.15,8.15,-1.15,-14.1104,47,92,0.786135
40,0.15,0.1,0.24,-0.06,-28.5714,69,11012,0.556645
2.5,14.25,13.3,14.75,0,0,1,3,1.10157
22.5,1.75,1.61,2.02,-0.34,-16.2679,126,663,0.620121
15,4.4,4.2,5.1,-0.55,-11.1111,129,1438,0.713382
7.5,7.5,8.65,10.3,0,0,2,26,0.804689
25,1.12,1.15,1.46,-0.33,-22.7586,156,1398,0.604984
17.5,3.25,3.2,3.55,-0.6,-15.5844,68,829,0.658695
12.5,5.5,5.9,6.25,-0.45,-7.56302,28,362,0.758791
27.5,0.95,0.73,0.95,0.15,18.75,492,2131,0.571782
30,0.55,0.39,0.86,-0.21,-27.6316,263,6967,0.57227
32.5,0.6,0.14,0.58,0.11,22.449,103,1729,0.537114
35,0.32,0.14,0.48,-0.03,-8.57143,201,4820,0.557622
37.5,0.3,0.06,0.38,0.04,15.3846,5,7067,0.552739
42.5,0.18,0.05,0.26,0,0,18,6257,0.576176
45,0.12,0,0.28,0,0,1,8169,0.591801
47.5,0.1,0.01,0.17,0,0,10,3523,0.574223
50,0.08,0.04,0.14,0.02,33.3333,1,5012,0.595707
52.5,0.07,0,0.2,-0.04,-36.3636,1,656,0.626957
55,0.1,0.01,0.09,0.05,100,152,1501,0.587895
57.5,0.15,0.01,0.18,0,0,10,205,0.66016
60,0.04,0,0.18,0,0,3,1639,0.671878
62.5,0.11,0.01,0.37,0,0,1,276,0.769534
65,0.01,0,0.04,0,0,1,554,0.585942
67.5,0.07,0.01,0.06,0,0,8,1113,0.640629
70,0.27,0,0.15,0,0,15,865,0.714847
75,0.07,0,0.12,0,0,3,245,0.722659
80,0.66,0.01,0.17,0,0,2,576,0.785158
85,0.05,0.01,0.47,0,0,1,60,0.931641
90,0.01,0,0.05,0,0,10,104,0.718753
-6.27744e+66,-6.27744e+66,-6.27744e+66,-6.27744e+66,-6.27744e+66,-6.27744e+66,-6.27744e+66,-6.27744e+66,-6.27744e+66

Ticker: SO
Strike,LastPrice,Bid,Ask,Change,PercentChange,Volume,OpenInterest,ImpliedVol
50,14.03,11.65,14.65,2.58,22.5328,5,105,0.443609
35,27.47,23.65,28.4,0,0,16,0,0.722171
25,32.6,24.65,28.65,0,0,8,4,1e-05
38,16.99,21.1,25,0,0,119,122,0.606815
40,18.05,20.85,22.4,0,0,1,15,0.505986
42,20.59,18.3,20.5,4.48,27.8088,6,9,0.471441
45,9.31,15.8,18.15,0,0,10,18,0.457525
47,13.7,13.4,16.5,0,0,4,25,0.438482
52.5,5.55,11.05,12.1,0,0,11,212,0.383795
55,9.08,9.45,10.55,0.7,8.35322,3,319,0.377203
57.5,6.45,6.45,9.05,0,0,18,263,0.367072
60,7,5.6,7.3,1.45,26.1261,4,777,0.339301
62.5,5.89,4.15,6.1,1.54,35.4023,12,522,0.332282
65,4.6,3.45,5.1,2.1,84,23,1187,0.32862
67.5,4.39,2.63,3.95,3.49,387.778,20,785,0.31153
70,3.05,2.12,3,1.75,134.615,6,493,0.297309
72.5,2.29,0.99,2.44,1.02,80.315,4,289,0.297004
75,1.8,0.6,2.01,-1,-35.7143,2,222,0.298835
77.5,0.35,0.67,1.56,0,0,1,99,0.294441
80,0.27,0.36,1.48,0,0,3,103,0.311042
85,0.99,0.02,0.81,0,0,1,660,0.295661
-6.27744e+66,-6.27744e+66,-6.27744e+66,-6.27744e+66,-6.27744e+66,-6.27744e+66,-6.27744e+66,-6.27744e+66,-6.27744e+66

Ticker: SPG
Strike,LastPrice,Bid,Ask,Change,PercentChange,Volume,OpenInterest,ImpliedVol
50,22.87,23.7,26.85,0,0,1,82,0.712039
35,39,34.25,36.65,9.99,34.4364,1,14,0.722903
25,20.5,41.55,46.2,0,0,0,3,0.743655
60,23.55,19,20.55,7.78,49.3342,35,509,0.694339
45,28.4,26.55,29.5,5.4,23.4783,1,255,0.693607
30,26.4,37,41.55,0,0,10,4,0.694095
165,1.25,0.54,1.36,0.33,35.8696,36,449,0.587651
40,33.6,30.65,32.8,7.2,27.2727,4,4,0.718142
55,25.68,20.35,23.25,7.68,42.6667,2,84,0.672244
65,18.1,15.9,18.35,4.4,32.1168,15,33,0.673099
70,15.3,13.5,16,3,24.3902,285,176,0.654789
75,13.61,11.8,13.8,4.11,43.2632,6,39,0.645694
80,11.81,9.85,12.1,3.42,40.7628,12,93,0.633182
85,9.75,8.2,10.35,3.27,50.463,11,56,0.617924
90,10.2,6.5,8.85,4.1,67.2131,3,43,0.599064
95,3,5.5,7.65,0,0,3,118,0.594486
100,6.7,4.75,6.6,2.5,59.5238,218,546,0.592716
105,5.5,4.9,5.8,1.6,41.0256,50,134,0.613041
110,5.45,4.25,5.1,4.18,329.134,3,235,0.612431
115,3.94,3.6,4.35,1.14,40.7143,2,71,0.605778
120,3.76,1.99,3.75,1.66,79.0476,8,122,0.569462
125,3.4,1.65,3.4,2.05,151.852,3,159,0.572392
130,0.91,2.36,2.96,0,0,2,918,0.604618
135,2.4,1.89,2.64,1.98,471.429,146,315,0.599613
140,2.05,0.4,2.32,1.15,127.778,3,324,0.547124
145,2.19,1.29,2.08,1.19,119,6,948,0.594486
150,1,1.2,1.86,0,0,7,1551,0.599003
155,1.14,0.07,1.65,0.1,9.61539,1,490,0.546147
160,0.99,0.81,1.52,0,0,1,304,0.596684
170,0.56,0.08,1.24,0,0,1,1019,0.562993
175,0.42,0.18,1.13,0,0,2,186,0.575688
180,0.39,0.33,1.06,0,0,3,84,0.594486
185,0.4,0.22,0.98,0,0,5,153,0.592045
190,0.45,0.02,0.93,0,0,1,31,0.581547
-6.27744e+66,-6.27744e+66,-6.27744e+66,-6.27744e+66,-6.27744e+66,-6.27744e+66,-6.27744e+66,-6.27744e+66,-6.27744e+66
195,0.4,0,0.69,0,0,4,75,0.564946
200,0.5,0.26,0.82,-0.35,-41.1765,1,0,0.616215
210,0.5,0.16,0.74,0.17,51.5151,1,99,0.619633
220,0.8,0.06,0.73,0,0,46,0,0.626957
230,0.35,0.13,0.61,0,0,9,68,0.639652
240,0.07,0,0.1,0,0,0,10,0.519536
250,0.01,0,0.54,0,0,1,0,0.645511
260,0.12,0,0.33,0,0,1,3,0.622074

Ticker: TGT
Strike,LastPrice,Bid,Ask,Change,PercentChange,Volume,OpenInterest,ImpliedVol
135,2.7,1.52,5.05,0.4,17.3913,13,3115,0.383795
32.5,69.65,70.7,71.85,0,0,6,0,0.60352
50,45.95,53.55,54.55,0,0,11,0,0.449713
35,76.61,69.2,70,0,0,0,0,0.661136
145,1.43,0.48,3.9,-0.27,-15.8824,3,403,0.39649
37.5,34.17,66.2,67.55,0,0,32,0,0.544926
57.5,58.95,44.25,48.5,0,0,1,30,0.538579
165,0.67,0,1,0,0,5,95,0.336799
40,76.46,62,65.8,0,0,3,0,0.783449
45,64.53,49.3,52.8,0,0,1,91,1e-05
185,0.68,0.01,0.83,0,0,4,317,0.382575
47.5,59.4,0,0,0,0,65,0,1e-05
55,49.3,47.3,51.75,11.9,31.8182,10,61,0.632206
60,40,43.9,45.2,0,0,1,0,0.435308
62.5,45.6,42.05,43.15,0,0,4,0,0.44898
65,39.67,38.25,42.15,9.15,29.9803,2,21,0.523076
67.5,37.49,36.05,40.15,3.18,9.26844,2,28,0.519597
70,26.5,33.75,38.3,0,0,50,624,0.521123
72.5,25.9,31.75,35.95,0,0,1,29,0.496099
75,25.13,29.7,34.1,0,0,1,279,0.493657
77.5,22.45,27.8,32,0,0,3,82,0.478399
80,28.3,26.05,30.35,5.9,26.3393,1,319,0.479925
82.5,20,23.65,28.25,0,0,1,143,0.462164
85,24.29,22.05,26.6,6.64,37.6204,1,373,0.459661
87.5,16.65,20.05,24.7,0,0,2,136,0.446661
90,17.93,19.2,22.95,0,0,1,230,0.437323
92.5,18.8,17.55,21.15,-0.540001,-2.79215,2,230,0.424933
95,17,15.4,19.2,-1,-5.55556,12,381,0.406805
97.5,16.05,14.1,18.5,2.81,21.2236,7,249,0.424139
100,15,13,16.5,0.7,4.8951,11,517,0.401495
105,12.15,10.8,14.3,-0.85,-6.53846,16,364,0.402655
110,10.1,8.85,12.45,0,0,14,654,0.406195
115,8,5.95,9.25,0.0999999,1.26582,14,776,0.365851
120,6.25,6,6.5,-0.0999999,-1.5748,5,1743,0.329474
125,4.8,2.65,5.4,-0.0999999,-2.04081,4,1640,0.33277
130,3.7,1.9,5.45,0,0,21,1168,0.366767
140,2.1,0.9,3.8,0.05,2.43902,7,2199,0.367926
150,1.18,0.73,2.51,0,0,6,1216,0.363532
155,0.88,0.27,1.96,0,0,1,468,0.358161
160,0.6,0.18,1.68,0.2,50,1,516,0.362311
170,0.28,0.23,0.34,0.06,27.2727,27,397,0.288093
175,0.1,0.1,1.27,0,0,4,81,0.387579
180,0.2,0.01,0.4,0,0,2,111,0.323005
190,0.06,0.06,0.11,-0.03,-33.3333,12,725,0.290046
-6.27744e+66,-6.27744e+66,-6.27744e+66,-6.27744e+66,-6.27744e+66,-6.27744e+66,-6.27744e+66,-6.27744e+66,-6.27744e+66

Ticker: TXN
Strike,LastPrice,Bid,Ask,Change,PercentChange,Volume,OpenInterest,ImpliedVol
185,0.35,0.05,0.25,0,0,3,56,0.295905
47.5,72.95,70.5,75.45,0,0,4,0,1.44617
70,35.1,38.75,42.2,0,0,1,32,0.564824
50,76.15,61.5,66.5,0,0,1,1,0.99292
55,63.2,71.9,73.1,0,0,2,1,1.6106
60,65.7,52,56.5,0,0,6,0,0.81946
65,46.5,36.5,37.65,0,0,1,1,1e-05
75,31.55,34.6,38,0,0,1,8,0.536382
82.5,50.32,23.5,27.4,0,0,100,71,0.309333
80,51.5,51.1,52.75,0,0,1,0,1.16346
85,20,26.7,28.75,0,0,4,0,0.439825
87.5,20.5,24.9,26.75,0,0,152,159,0.426641
90,23.05,23.25,25.1,0,0,1,735,0.424078
92.5,19,21.65,25,0,0,7,16,0.468206
95,17.8,20,23.35,0,0,10,68,0.460027
97.5,15.1,18.5,20.1,0,0,2,53,0.40357
100,19.59,16.95,18.65,0,0,1,297,0.399786
105,15.25,14.25,15.8,3.92,34.5984,2,166,0.388373
110,12.72,11.55,13.6,0.46,3.75204,3,262,0.38764
115,10.8,9.1,11.3,-0.45,-4,1,826,0.377387
120,8.25,7.25,9.5,-0.4,-4.62427,68,639,0.373969
125,6.65,5.3,8.65,-0.35,-5,22,1468,0.390326
130,5.44,3.85,5.3,-0.31,-5.3913,17,888,0.329658
135,5.1,3.1,4.55,1.28,33.5079,200,4908,0.336921
140,3.28,1.14,3.45,0,0,3,978,0.327338
145,2.41,0.98,3.75,1.26,109.565,1,825,0.363166
150,1.8,0.72,2.04,0,0,7,567,0.318
155,1,0.52,2.36,0,0,2,362,0.353217
160,1.02,0.37,1.3,0.37,56.9231,5,1234,0.31861
165,0.35,0.28,0.85,0,0,2,74,0.305671
170,0.5,0.21,0.58,0,0,20,70,0.298103
175,1.75,0.09,0.82,0,0,2,32,0.334235
180,0.22,0.04,0.36,-0.49,-69.0141,49,0,0.300544
190,0.31,0,0.35,0,0,3,61,0.324226
-6.27744e+66,-6.27744e+66,-6.27744e+66,-6.27744e+66,-6.27744e+66,-6.27744e+66,-6.27744e+66,-6.27744e+66,-6.27744e+66
195,0.69,0,0.25,0,0,7,170,0.319343

Ticker: T
Strike,LastPrice,Bid,Ask,Change,PercentChange,Volume,OpenInterest,ImpliedVol
30,3.33,3.1,3.35,0.45,15.625,3116,12935,0.279548
15,15.95,15.6,16.3,1.1,7.4074,4,48,0.509771
18,12.35,12.65,13.45,0,0,107,19,0.541508
28,4.41,4.3,4.7,0.38,9.42927,132,4856,0.30677
20,11.3,10.8,11.3,1.45,14.7208,11,426,0.42481
23,8.1,8.1,8.7,0.5,6.57895,35,3558,0.384772
35,1.18,1.15,1.2,0.13,12.381,676,31150,0.247078
25,6.6,6.55,7.05,0.46,7.49186,46,3562,0.356208
32,2.32,2.15,2.32,0.42,22.1053,227,9592,0.265144
37,0.75,0.72,0.78,0.1,15.3846,1083,18601,0.245125
40,0.36,0.33,0.38,0.05,16.129,2194,65506,0.241219
42,0.24,0.23,0.24,0.04,20,1121,17777,0.242195
45,0.13,0.1,0.15,0.01,8.33333,122,21381,0.25489
47,0.11,0.08,0.11,0.03,37.5,52,3733,0.261726
50,0.08,0.07,0.08,0,0,2,15321,0.276374
-6.27744e+66,-6.27744e+66,-6.27744e+66,-6.27744e+66,-6.27744e+66,-6.27744e+66,-6.27744e+66,-6.27744e+66,-6.27744e+66

Ticker: UNH
Strike,LastPrice,Bid,Ask,Change,PercentChange,Volume,OpenInterest,ImpliedVol
110,189.33,0,0,0,0,3,0,1e-05
115,166.09,173.3,178,0,0,0,0,1.34433
120,180,134.55,139.5,0,0,1,8,1e-05
125,156.07,163.55,168,0,0,10,0,1.23963
135,108.38,129.65,134.25,0,0,1,0,0.526494
130,94,134,139,0,0,1,0,0.530034
140,112.27,114.5,118.8,-25.23,-18.3491,1,35,1e-05
150,88.1,116.75,120.75,0,0,1,53,0.51917
145,125,121.15,125.35,0,0,2,82,0.52741
155,83.08,111.85,115.95,0,0,2,0,0.556828
160,108.38,107.65,112,38.88,55.9424,10,25,0.501531
165,86,103.5,107.75,0,0,2,6,0.548314
170,86.39,99.1,103.15,0,0,5,30,0.531194
175,87.25,94.6,98.75,0,0,6,19,0.518132
180,93.45,90.6,94.7,0,0,3,97,0.511449
185,63.05,86.55,90.05,0,0,2,17,0.492681
190,85.45,82.6,86.85,0,0,2,26,0.499395
-6.27744e+66,-6.27744e+66,-6.27744e+66,-6.27744e+66,-6.27744e+66,-6.27744e+66,-6.27744e+66,-6.27744e+66,-6.27744e+66
195,44.34,78.7,82.85,0,0,3,17,0.490514
200,75.5,74.6,78.5,0.5,0.666667,9,286,0.475317
210,59.13,67,70.4,0,0,5,414,0.452795
220,62.2,59.85,63.75,-3.1,-4.74732,11,645,0.447424
230,54.8,52.9,56.85,8.94,19.4941,2,902,0.434057
240,48.46,46.05,49.95,-3.34,-6.44788,1,613,0.416906
250,41.86,40,43.5,-3.14,-6.97778,25,545,0.401373
260,35.8,35,37.95,-4.2,-10.5,12,720,0.391913
270,31.5,30.5,33.3,-1.5,-4.54545,13,1153,0.387915
280,27,25.45,28.1,-1,-3.57143,27,1288,0.373496
290,24.6,20.2,23.85,0,0,19,1282,0.364936
300,18.9,16.95,20.2,-2.1,-10,11,2046,0.358496
310,15,13.7,16.75,4,36.3636,1,1121,0.349829
320,13.14,11.05,13,-0.5,-3.66569,38,621,0.332648
330,9.25,8.6,11.25,0,0,1,1772,0.335425
340,7.85,5.2,8.1,1.85,30.8333,9,450,0.314887
350,6,5.15,7.1,-1,-14.2857,1,743,0.320411
360,5.2,3.8,5.35,0,0,24,361,0.31031
370,3.9,2.6,4.6,0,0,5,140,0.31388
380,1.04,1.94,3.65,0,0,2,194,0.310523
390,1.4,0.87,2.72,0,0,3,310,0.303352
400,1.6,0.39,2.24,-0.16,-9.09091,1,350,0.304023
410,1.1,0.75,1.66,0.5,83.3333,4,234,0.298347
420,1,0.4,1.55,0,0,12,541,0.306648
430,0.26,0.02,1.28,0,0,4,96,0.30738
440,0.35,0.22,0.55,0,0,6,373,0.277717

Ticker: UNP
Strike,LastPrice,Bid,Ask,Change,PercentChange,Volume,OpenInterest,ImpliedVol
270,0.24,0,0.59,0,0,0,1,0.347907
65,114.67,114.1,119,0,0,0,0,2.15564
100,46.31,51.35,54.9,0,0,2,141,0.531377
70,109.65,109.3,114,0,0,2,0,1.99817
105,26.66,48.05,52,0,0,3,26,0.551884
75,105.7,104.3,109,0,0,1050,0,1.85541
80,96.6,99.3,104,0,0,2100,0,1.72803
85,43,65,69.8,0,0,2,0,0.570073
90,77.24,50.55,54.95,0,0,5,5,1e-05
95,82.45,83.5,88.5,0,0,2,0,1.39051
110,30,43.1,47.25,0,0,83,87,0.511663
115,64.57,65.3,70,0,0,417,416,1.10636
120,17.51,35.55,39.8,0,0,1,12,0.484746
125,27,32.1,36.2,0,0,1,30,0.470281
130,29.5,28.9,32.7,0,0,5,1564,0.45545
135,18.86,25.6,29.9,0,0,1,263,0.452825
140,17.55,22.65,26.6,0,0,1,136,0.436468
145,22,19.65,22.7,0,0,10,81,0.405585
150,17.78,16.7,20.9,0,0,200,512,0.413214
155,16.5,14.2,18.95,0,0,5,69,0.414282
160,15.75,12.05,16.35,7.65,94.4444,6,482,0.399664
165,12.05,9.7,14.25,0,0,3,442,0.391394
170,11.1,8.05,12.15,1.67,17.7094,30,1070,0.379828
175,7.9,6.05,10.9,0,0,8,989,0.381934
180,4.26,4.8,8.3,0,0,3,1307,0.352912
185,5.4,3.5,8.4,0,0,7,1113,0.377875
190,4.9,2.79,6.85,0.9,22.5,10,595,0.364691
-6.27744e+66,-6.27744e+66,-6.27744e+66,-6.27744e+66,-6.27744e+66,-6.27744e+66,-6.27744e+66,-6.27744e+66,-6.27744e+66
195,2,1.53,5.9,0,0,1,323,0.361945
200,2.61,1.35,5.25,-0.39,-13,3,346,0.364081
210,2.52,0.43,4.8,0,0,2,466,0.386115
220,0.31,0.15,3.9,0,0,20,276,0.390692
230,0.54,0.02,1.61,0,0,1,34,0.332831
240,0.5,0.1,1.19,0,0,2,323,0.333869
250,0.25,0,1.03,0,0,10,71,0.345099
260,0.21,0,0.82,0,0,1,30,0.349738

Ticker: UPS
Strike,LastPrice,Bid,Ask,Change,PercentChange,Volume,OpenInterest,ImpliedVol
175,0.2,0.11,0.32,0,0,10,194,0.326179
42.5,51.74,54.05,58.75,0,0,0,1,0.809206
47.5,76.44,42.1,47,0,0,45,0,1e-05
70,27.24,30.4,31.85,0,0,10,34,0.434454
50,42.5,47,51.5,0,0,1,5,0.696902
77.5,23.45,24.2,25.8,0,0,0,2,0.406561
55,47.9,42.1,46,0,0,2,0,0.580693
60,40,37.5,42.25,0,0,1,19,0.592533
65,35.25,34.6,36.35,0,0,34,6,0.469488
75,25.12,26.3,27.6,0,0,1,409,0.408087
80,23.25,22.4,24.2,1.78,8.29064,1,959,0.409918
82.5,15.9,20.85,22.8,0,0,0,11,0.417242
85,16.33,18.9,21.9,0,0,1,219,0.438177
87.5,18.54,17.25,20.25,0.540001,3.00001,5,183,0.430181
90,16.45,15.55,16.95,-0.349998,-2.08332,6,324,0.367865
92.5,13.5,13.9,15.4,0,0,1,405,0.36109
95,13.5,12.45,16.35,3,28.5714,10,523,0.427374
97.5,12.5,11.1,12.5,2.1,20.1923,6,677,0.347052
100,10.5,9.7,11.2,0.14,1.35135,26,1504,0.341132
105,8.1,7.4,10,-0.48,-5.5944,30,1187,0.363043
110,5.95,5.95,7.9,-0.2,-3.25204,96,2105,0.350531
115,4.5,4.1,5,-0.38,-7.78689,12,1295,0.304023
120,3.05,2.44,3.85,-0.2,-6.15385,2,2626,0.301643
125,2.03,1.95,2.5,-0.22,-9.77778,24,1797,0.282234
130,2.17,1.12,2,0.67,44.6667,1,1351,0.287849
135,0.94,0.9,1.01,0.04,4.44445,20,2212,0.258919
140,0.85,0.14,1.26,0,0,1,808,0.295905
145,0.48,0.1,1.97,-0.28,-36.8421,2,450,0.356452
150,0.25,0,0.64,0,0,49,360,0.289314
155,0.35,0,0.25,0,0,1,138,0.259285
160,0.25,0,0.47,-0.47,-65.2778,2,244,0.30445
165,2.01,0,0.29,0,0,1,137,0.294441
170,0.1,0,0.34,0,0,3,241,0.316169
180,0.05,0,0.27,0,0,1,343,0.330329
-6.27744e+66,-6.27744e+66,-6.27744e+66,-6.27744e+66,-6.27744e+66,-6.27744e+66,-6.27744e+66,-6.27744e+66,-6.27744e+66

Ticker: USB
Strike,LastPrice,Bid,Ask,Change,PercentChange,Volume,OpenInterest,ImpliedVol
35,6.86,6.25,6.95,1.56,29.434,16,2647,0.415045
25,10.2,13.85,14.65,0,0,11,531,0.555669
17.5,17.85,20.2,21.7,0,0,7,17,0.594731
20,16.6,18.1,19.4,0,0,4,48,0.584477
30,9.94,9.85,10.45,3.21,47.6969,9,247,0.467535
22.5,12.85,15.7,17.25,0,0,2,5,0.540044
27.5,16,6.8,7.3,0,0,8,7,1e-05
32.5,7.73,7.95,8.6,0.63,8.87324,5,217,0.437994
37.5,5.2,5,5.45,1.45,38.6667,45,245,0.392096
40,4.1,3.75,4.2,1.15,38.983,5,556,0.375495
42.5,2.62,2.71,3.05,0.97,58.7879,2,1552,0.352912
45,2,1.86,2.16,0.75,60,13,2182,0.336066
47.5,0.76,1.24,1.52,0,0,135,2653,0.32569
50,0.68,0.79,1.02,0.22,47.8261,7,3300,0.314216
52.5,0.48,0.49,0.66,0.26,118.182,33,745,0.303962
55,0.36,0.28,0.41,0.15,71.4286,2,3510,0.294441
57.5,0.2,0.16,0.3,0.06,42.8571,12,1540,0.298103
60,0.13,0.11,0.2,0.08,160,25,1297,0.295905
62.5,0.15,0.04,0.14,0.06,66.6667,2,2239,0.296882
65,0.05,0,0.13,0,0,15,908,0.31153
67.5,0.01,0,0.11,0,0,12,359,0.320319
70,0.08,0,0.17,0,0,178,480,0.361335
75,0.07,0,0.09,0,0,10,181,0.356452
80,0.05,0.01,0.14,0,0,20,188,0.409186
-6.27744e+66,-6.27744e+66,-6.27744e+66,-6.27744e+66,-6.27744e+66,-6.27744e+66,-6.27744e+66,-6.27744e+66,-6.27744e+66

Ticker: V
Strike,LastPrice,Bid,Ask,Change,PercentChange,Volume,OpenInterest,ImpliedVol
270,0.82,0.13,0.85,0,0,60,594,0.285041
65,78.8,107.1,112,0,0,2,6,0.628178
100,77.5,76,79.2,0,0,2,185,0.548283
70,120.65,96.25,100.5,0,0,2,0,1e-05
105,69.55,70.5,75,0,0,3,201,0.515996
290,0.22,0,0.46,0,0,52,226,0.28907
75,72.5,97.5,102.2,0,0,1,13,0.577397
80,86.65,92.5,97.4,0,0,1,69,0.547124
85,68.1,88,92.8,0,0,7,51,0.545171
90,84.6,84.05,88.2,0,0,5,170,0.553471
95,70.95,79.2,83.8,0,0,2,46,0.535405
110,68,67.45,69.6,0,0,1,89,0.507451
115,65,63.25,64.9,0,0,6,169,0.515142
120,59.95,58,61,0,0,2,1247,0.50916
125,55.4,54.9,56.9,0,0,2,264,0.494878
265,1.1,0.43,1.37,0.1,10,1,125,0.303291
130,53.5,50.15,53.15,-0.5,-0.925926,1,293,0.487432
135,48.4,46.45,49.75,5.65,13.2164,1,357,0.485418
285,0.72,0.1,0.69,0.18,33.3333,1,259,0.300544
140,44.77,42.4,45.7,-0.0299988,-0.0669616,1,601,0.466283
295,0.26,0.1,0.3,0.15,136.364,9,66,0.278816
145,41.4,40.15,42.45,1.9,4.81013,2,614,0.462194
150,38.56,37.4,39.15,0.860001,2.28117,5,1490,0.454382
155,35.15,33.7,36.2,0.0600014,0.170993,2,678,0.45072
160,31.5,30.55,32.9,3.24,11.465,2,1023,0.438208
165,29.3,26.75,29.85,0.41,1.41918,5,1663,0.428015
170,25.7,25.4,25.85,-0.299999,-1.15384,87,2721,0.399573
175,23.5,22.6,24.25,0.58,2.53054,19,1082,0.409399
180,21.1,19.05,21.7,0.6,2.92683,12,2408,0.400763
185,18.75,15.5,19.2,0.33,1.79153,8,1286,0.39057
190,16,14.1,17.2,-0.940001,-5.549,44,2200,0.386176
-6.27744e+66,-6.27744e+66,-6.27744e+66,-6.27744e+66,-6.27744e+66,-6.27744e+66,-6.27744e+66,-6.27744e+66,-6.27744e+66
195,14.25,12.3,14.65,-0.54,-3.65112,13,1051,0.370185
200,12.1,10.25,13.05,0.04,0.331675,78,2023,0.36753
205,10.59,8.75,11.2,-0.0500002,-0.469927,27,757,0.3581
210,8.9,6.6,9.6,0,0,5,3570,0.350348
215,7.6,6,7.7,-0.4,-5,19,2199,0.333991
220,6.5,5.55,6.65,-0.3,-4.41177,10,4330,0.331
225,5.55,4.6,5.65,0.3,5.71429,3,707,0.326606
230,4.45,3.8,4.7,0.15,3.48836,1,6337,0.320686
235,3.43,3.05,3.95,0.0800002,2.38806,12,2763,0.31684
240,2.74,1.84,2.97,0,0,44,2984,0.303657
245,3.1,1.85,2.94,0.29,10.3203,10,2318,0.315681
250,2.12,1.27,1.95,0.17,8.71794,3,1605,0.294929
255,1.51,0.95,1.81,0,0,7,166,0.300971
